,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
1129, 1C,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
1130, 1C,2022,MAYO,OCTUBRE,Consumobasico,0.831,150,25
1131, 1C,2022,MAYO,OCTUBRE,Consumointermediobajo,0.962,150,25
1132, 1C,2022,MAYO,OCTUBRE,Consumointermedioalto,1.240,150,25
1133, 1C,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
1134, 1C,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
1135, 1C,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,100,25
1136, 1C,2022,MAYO,NOVIEMBRE,Consumoexcedente,3.326,,25
1137, 1C,2022,MAYO,DICIEMBRE,Consumobasico,0.939,75,25
1138, 1C,2022,MAYO,DICIEMBRE,Consumointermedio,1.146,100,25
1139, 1C,2022,MAYO,DICIEMBRE,Consumoexcedente,3.346,,25
1140, 1C,2021,FEBRERO,ENERO,Consumobasico,0.855,75,25
1141, 1C,2021,FEBRERO,ENERO,Consumointermedio,1.034,100,25
1142, 1C,2021,FEBRERO,ENERO,Consumoexcedente,3.026,,25
1143, 1C,2021,FEBRERO,FEBRERO,Consumobasico,0.761,150,25
1144, 1C,2021,FEBRERO,FEBRERO,Consumointermediobajo,0.886,150,25
1145, 1C,2021,FEBRERO,FEBRERO,Consumointermedioalto,1.140,150,25
1146, 1C,2021,FEBRERO,FEBRERO,Consumoexcedente,3.034,,25
1147, 1C,2021,FEBRERO,MARZO,Consumobasico,0.763,150,25
1148, 1C,2021,FEBRERO,MARZO,Consumointermediobajo,0.888,150,25
1149, 1C,2021,FEBRERO,MARZO,Consumointermedioalto,1.143,150,25
1150, 1C,2021,FEBRERO,MARZO,Consumoexcedente,3.042,,25
1151, 1C,2021,FEBRERO,ABRIL,Consumobasico,0.765,150,25
1152, 1C,2021,FEBRERO,ABRIL,Consumointermediobajo,0.890,150,25
1153, 1C,2021,FEBRERO,ABRIL,Consumointermedioalto,1.146,150,25
1154, 1C,2021,FEBRERO,ABRIL,Consumoexcedente,3.05,,25
1155, 1C,2021,FEBRERO,MAYO,Consumobasico,0.767,150,25
1156, 1C,2021,FEBRERO,MAYO,Consumointermediobajo,0.892,150,25
1157, 1C,2021,FEBRERO,MAYO,Consumointermedioalto,1.149,150,25
1158, 1C,2021,FEBRERO,MAYO,Consumoexcedente,3.058,,25
1159, 1C,2021,FEBRERO,JUNIO,Consumobasico,0.769,150,25
1160, 1C,2021,FEBRERO,JUNIO,Consumointermediobajo,0.894,150,25
1161, 1C,2021,FEBRERO,JUNIO,Consumointermedioalto,1.152,150,25
1162, 1C,2021,FEBRERO,JUNIO,Consumoexcedente,3.066,,25
1163, 1C,2021,FEBRERO,JULIO,Consumobasico,0.771,150,25
1164, 1C,2021,FEBRERO,JULIO,Consumointermediobajo,0.896,150,25
1165, 1C,2021,FEBRERO,JULIO,Consumointermedioalto,1.155,150,25
1166, 1C,2021,FEBRERO,JULIO,Consumoexcedente,3.074,,25
1167, 1C,2021,FEBRERO,AGOSTO,Consumobasico,0.869,75,25
1168, 1C,2021,FEBRERO,AGOSTO,Consumointermedio,1.055,100,25
1169, 1C,2021,FEBRERO,AGOSTO,Consumoexcedente,3.082,,25
1170, 1C,2021,FEBRERO,SEPTIEMBRE,Consumobasico,0.871,75,25
1171, 1C,2021,FEBRERO,SEPTIEMBRE,Consumointermedio,1.058,100,25
1172, 1C,2021,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.09,,25
1173, 1C,2021,FEBRERO,OCTUBRE,Consumobasico,0.873,75,25
1174, 1C,2021,FEBRERO,OCTUBRE,Consumointermedio,1.061,100,25
1175, 1C,2021,FEBRERO,OCTUBRE,Consumoexcedente,3.098,,25
1176, 1C,2021,FEBRERO,NOVIEMBRE,Consumobasico,0.875,75,25
1177, 1C,2021,FEBRERO,NOVIEMBRE,Consumointermedio,1.064,100,25
1178, 1C,2021,FEBRERO,NOVIEMBRE,Consumoexcedente,3.106,,25
1179, 1C,2021,FEBRERO,DICIEMBRE,Consumobasico,0.877,75,25
1180, 1C,2021,FEBRERO,DICIEMBRE,Consumointermedio,1.067,100,25
1181, 1C,2021,FEBRERO,DICIEMBRE,Consumoexcedente,3.115,,25
1182, 1C,2021,MARZO,ENERO,Consumobasico,0.855,75,25
1183, 1C,2021,MARZO,ENERO,Consumointermedio,1.034,100,25
1184, 1C,2021,MARZO,ENERO,Consumoexcedente,3.026,,25
1185, 1C,2021,MARZO,FEBRERO,Consumobasico,0.857,75,25
1186, 1C,2021,MARZO,FEBRERO,Consumointermedio,1.037,100,25
1187, 1C,2021,MARZO,FEBRERO,Consumoexcedente,3.034,,25
1188, 1C,2021,MARZO,MARZO,Consumobasico,0.763,150,25
1189, 1C,2021,MARZO,MARZO,Consumointermediobajo,0.888,150,25
1190, 1C,2021,MARZO,MARZO,Consumointermedioalto,1.143,150,25
1191, 1C,2021,MARZO,MARZO,Consumoexcedente,3.042,,25
1192, 1C,2021,MARZO,ABRIL,Consumobasico,0.765,150,25
1193, 1C,2021,MARZO,ABRIL,Consumointermediobajo,0.890,150,25
1194, 1C,2021,MARZO,ABRIL,Consumointermedioalto,1.146,150,25
1195, 1C,2021,MARZO,ABRIL,Consumoexcedente,3.05,,25
1196, 1C,2021,MARZO,MAYO,Consumobasico,0.767,150,25
1197, 1C,2021,MARZO,MAYO,Consumointermediobajo,0.892,150,25
1198, 1C,2021,MARZO,MAYO,Consumointermedioalto,1.149,150,25
1199, 1C,2021,MARZO,MAYO,Consumoexcedente,3.058,,25
1200, 1C,2021,MARZO,JUNIO,Consumobasico,0.769,150,25
1201, 1C,2021,MARZO,JUNIO,Consumointermediobajo,0.894,150,25
1202, 1C,2021,MARZO,JUNIO,Consumointermedioalto,1.152,150,25
1203, 1C,2021,MARZO,JUNIO,Consumoexcedente,3.066,,25
1204, 1C,2021,MARZO,JULIO,Consumobasico,0.771,150,25
1205, 1C,2021,MARZO,JULIO,Consumointermediobajo,0.896,150,25
1206, 1C,2021,MARZO,JULIO,Consumointermedioalto,1.155,150,25
1207, 1C,2021,MARZO,JULIO,Consumoexcedente,3.074,,25
1208, 1C,2021,MARZO,AGOSTO,Consumobasico,0.773,150,25
1209, 1C,2021,MARZO,AGOSTO,Consumointermediobajo,0.898,150,25
1210, 1C,2021,MARZO,AGOSTO,Consumointermedioalto,1.158,150,25
1211, 1C,2021,MARZO,AGOSTO,Consumoexcedente,3.082,,25
1212, 1C,2021,MARZO,SEPTIEMBRE,Consumobasico,0.871,75,25
1213, 1C,2021,MARZO,SEPTIEMBRE,Consumointermedio,1.058,100,25
1214, 1C,2021,MARZO,SEPTIEMBRE,Consumoexcedente,3.09,,25
1215, 1C,2021,MARZO,OCTUBRE,Consumobasico,0.873,75,25
1216, 1C,2021,MARZO,OCTUBRE,Consumointermedio,1.061,100,25
1217, 1C,2021,MARZO,OCTUBRE,Consumoexcedente,3.098,,25
1218, 1C,2021,MARZO,NOVIEMBRE,Consumobasico,0.875,75,25
1219, 1C,2021,MARZO,NOVIEMBRE,Consumointermedio,1.064,100,25
1220, 1C,2021,MARZO,NOVIEMBRE,Consumoexcedente,3.106,,25
1221, 1C,2021,MARZO,DICIEMBRE,Consumobasico,0.877,75,25
1222, 1C,2021,MARZO,DICIEMBRE,Consumointermedio,1.067,100,25
1223, 1C,2021,MARZO,DICIEMBRE,Consumoexcedente,3.115,,25
1224, 1C,2021,ABRIL,ENERO,Consumobasico,0.855,75,25
1225, 1C,2021,ABRIL,ENERO,Consumointermedio,1.034,100,25
1226, 1C,2021,ABRIL,ENERO,Consumoexcedente,3.026,,25
1227, 1C,2021,ABRIL,FEBRERO,Consumobasico,0.857,75,25
1228, 1C,2021,ABRIL,FEBRERO,Consumointermedio,1.037,100,25
1229, 1C,2021,ABRIL,FEBRERO,Consumoexcedente,3.034,,25
1230, 1C,2021,ABRIL,MARZO,Consumobasico,0.859,75,25
1231, 1C,2021,ABRIL,MARZO,Consumointermedio,1.040,100,25
1232, 1C,2021,ABRIL,MARZO,Consumoexcedente,3.042,,25
1233, 1C,2021,ABRIL,ABRIL,Consumobasico,0.765,150,25
1234, 1C,2021,ABRIL,ABRIL,Consumointermediobajo,0.890,150,25
1235, 1C,2021,ABRIL,ABRIL,Consumointermedioalto,1.146,150,25
1236, 1C,2021,ABRIL,ABRIL,Consumoexcedente,3.05,,25
1237, 1C,2021,ABRIL,MAYO,Consumobasico,0.767,150,25
1238, 1C,2021,ABRIL,MAYO,Consumointermediobajo,0.892,150,25
1239, 1C,2021,ABRIL,MAYO,Consumointermedioalto,1.149,150,25
1240, 1C,2021,ABRIL,MAYO,Consumoexcedente,3.058,,25
1241, 1C,2021,ABRIL,JUNIO,Consumobasico,0.769,150,25
1242, 1C,2021,ABRIL,JUNIO,Consumointermediobajo,0.894,150,25
1243, 1C,2021,ABRIL,JUNIO,Consumointermedioalto,1.152,150,25
1244, 1C,2021,ABRIL,JUNIO,Consumoexcedente,3.066,,25
1245, 1C,2021,ABRIL,JULIO,Consumobasico,0.771,150,25
1246, 1C,2021,ABRIL,JULIO,Consumointermediobajo,0.896,150,25
1247, 1C,2021,ABRIL,JULIO,Consumointermedioalto,1.155,150,25
1248, 1C,2021,ABRIL,JULIO,Consumoexcedente,3.074,,25
1249, 1C,2021,ABRIL,AGOSTO,Consumobasico,0.773,150,25
1250, 1C,2021,ABRIL,AGOSTO,Consumointermediobajo,0.898,150,25
1251, 1C,2021,ABRIL,AGOSTO,Consumointermedioalto,1.158,150,25
1252, 1C,2021,ABRIL,AGOSTO,Consumoexcedente,3.082,,25
1253, 1C,2021,ABRIL,SEPTIEMBRE,Consumobasico,0.775,150,25
1254, 1C,2021,ABRIL,SEPTIEMBRE,Consumointermediobajo,0.900,150,25
1255, 1C,2021,ABRIL,SEPTIEMBRE,Consumointermedioalto,1.161,150,25
1256, 1C,2021,ABRIL,SEPTIEMBRE,Consumoexcedente,3.09,,25
1257, 1C,2021,ABRIL,OCTUBRE,Consumobasico,0.873,75,25
1258, 1C,2021,ABRIL,OCTUBRE,Consumointermedio,1.061,100,25
1259, 1C,2021,ABRIL,OCTUBRE,Consumoexcedente,3.098,,25
1260, 1C,2021,ABRIL,NOVIEMBRE,Consumobasico,0.875,75,25
1261, 1C,2021,ABRIL,NOVIEMBRE,Consumointermedio,1.064,100,25
1262, 1C,2021,ABRIL,NOVIEMBRE,Consumoexcedente,3.106,,25
1263, 1C,2021,ABRIL,DICIEMBRE,Consumobasico,0.877,75,25
1264, 1C,2021,ABRIL,DICIEMBRE,Consumointermedio,1.067,100,25
1265, 1C,2021,ABRIL,DICIEMBRE,Consumoexcedente,3.115,,25
1266, 1C,2021,MAYO,ENERO,Consumobasico,0.855,75,25
1267, 1C,2021,MAYO,ENERO,Consumointermedio,1.034,100,25
1268, 1C,2021,MAYO,ENERO,Consumoexcedente,3.026,,25
1269, 1C,2021,MAYO,FEBRERO,Consumobasico,0.857,75,25
1270, 1C,2021,MAYO,FEBRERO,Consumointermedio,1.037,100,25
1271, 1C,2021,MAYO,FEBRERO,Consumoexcedente,3.034,,25
1272, 1C,2021,MAYO,MARZO,Consumobasico,0.859,75,25
1273, 1C,2021,MAYO,MARZO,Consumointermedio,1.040,100,25
1274, 1C,2021,MAYO,MARZO,Consumoexcedente,3.042,,25
1275, 1C,2021,MAYO,ABRIL,Consumobasico,0.861,75,25
1276, 1C,2021,MAYO,ABRIL,Consumointermedio,1.043,100,25
1277, 1C,2021,MAYO,ABRIL,Consumoexcedente,3.05,,25
1278, 1C,2021,MAYO,MAYO,Consumobasico,0.767,150,25
1279, 1C,2021,MAYO,MAYO,Consumointermediobajo,0.892,150,25
1280, 1C,2021,MAYO,MAYO,Consumointermedioalto,1.149,150,25
1281, 1C,2021,MAYO,MAYO,Consumoexcedente,3.058,,25
1282, 1C,2021,MAYO,JUNIO,Consumobasico,0.769,150,25
1283, 1C,2021,MAYO,JUNIO,Consumointermediobajo,0.894,150,25
1284, 1C,2021,MAYO,JUNIO,Consumointermedioalto,1.152,150,25
1285, 1C,2021,MAYO,JUNIO,Consumoexcedente,3.066,,25
1286, 1C,2021,MAYO,JULIO,Consumobasico,0.771,150,25
1287, 1C,2021,MAYO,JULIO,Consumointermediobajo,0.896,150,25
1288, 1C,2021,MAYO,JULIO,Consumointermedioalto,1.155,150,25
1289, 1C,2021,MAYO,JULIO,Consumoexcedente,3.074,,25
1290, 1C,2021,MAYO,AGOSTO,Consumobasico,0.773,150,25
1291, 1C,2021,MAYO,AGOSTO,Consumointermediobajo,0.898,150,25
1292, 1C,2021,MAYO,AGOSTO,Consumointermedioalto,1.158,150,25
1293, 1C,2021,MAYO,AGOSTO,Consumoexcedente,3.082,,25
1294, 1C,2021,MAYO,SEPTIEMBRE,Consumobasico,0.775,150,25
1295, 1C,2021,MAYO,SEPTIEMBRE,Consumointermediobajo,0.900,150,25
1296, 1C,2021,MAYO,SEPTIEMBRE,Consumointermedioalto,1.161,150,25
1297, 1C,2021,MAYO,SEPTIEMBRE,Consumoexcedente,3.09,,25
1298, 1C,2021,MAYO,OCTUBRE,Consumobasico,0.777,150,25
1299, 1C,2021,MAYO,OCTUBRE,Consumointermediobajo,0.902,150,25
1300, 1C,2021,MAYO,OCTUBRE,Consumointermedioalto,1.164,150,25
1301, 1C,2021,MAYO,OCTUBRE,Consumoexcedente,3.098,,25
1302, 1C,2021,MAYO,NOVIEMBRE,Consumobasico,0.875,75,25
1303, 1C,2021,MAYO,NOVIEMBRE,Consumointermedio,1.064,100,25
1304, 1C,2021,MAYO,NOVIEMBRE,Consumoexcedente,3.106,,25
1305, 1C,2021,MAYO,DICIEMBRE,Consumobasico,0.877,75,25
1306, 1C,2021,MAYO,DICIEMBRE,Consumointermedio,1.067,100,25
1307, 1C,2021,MAYO,DICIEMBRE,Consumoexcedente,3.115,,25
1308, 1C,2020,FEBRERO,ENERO,Consumobasico,0.831,75,25
1309, 1C,2020,FEBRERO,ENERO,Consumointermedio,1.006,100,25
1310, 1C,2020,FEBRERO,ENERO,Consumoexcedente,2.941,,25
1311, 1C,2020,FEBRERO,FEBRERO,Consumobasico,0.737,150,25
1312, 1C,2020,FEBRERO,FEBRERO,Consumointermediobajo,0.862,150,25
1313, 1C,2020,FEBRERO,FEBRERO,Consumointermedioalto,1.104,150,25
1314, 1C,2020,FEBRERO,FEBRERO,Consumoexcedente,2.948,,25
1315, 1C,2020,FEBRERO,MARZO,Consumobasico,0.739,150,25
1316, 1C,2020,FEBRERO,MARZO,Consumointermediobajo,0.864,150,25
1317, 1C,2020,FEBRERO,MARZO,Consumointermedioalto,1.107,150,25
1318, 1C,2020,FEBRERO,MARZO,Consumoexcedente,2.955,,25
1319, 1C,2020,FEBRERO,ABRIL,Consumobasico,0.741,150,25
1320, 1C,2020,FEBRERO,ABRIL,Consumointermediobajo,0.866,150,25
1321, 1C,2020,FEBRERO,ABRIL,Consumointermedioalto,1.110,150,25
1322, 1C,2020,FEBRERO,ABRIL,Consumoexcedente,2.962,,25
1323, 1C,2020,FEBRERO,MAYO,Consumobasico,0.743,150,25
1324, 1C,2020,FEBRERO,MAYO,Consumointermediobajo,0.868,150,25
1325, 1C,2020,FEBRERO,MAYO,Consumointermedioalto,1.113,150,25
1326, 1C,2020,FEBRERO,MAYO,Consumoexcedente,2.969,,25
1327, 1C,2020,FEBRERO,JUNIO,Consumobasico,0.745,150,25
1328, 1C,2020,FEBRERO,JUNIO,Consumointermediobajo,0.870,150,25
1329, 1C,2020,FEBRERO,JUNIO,Consumointermedioalto,1.116,150,25
1330, 1C,2020,FEBRERO,JUNIO,Consumoexcedente,2.976,,25
1331, 1C,2020,FEBRERO,JULIO,Consumobasico,0.747,150,25
1332, 1C,2020,FEBRERO,JULIO,Consumointermediobajo,0.872,150,25
1333, 1C,2020,FEBRERO,JULIO,Consumointermedioalto,1.119,150,25
1334, 1C,2020,FEBRERO,JULIO,Consumoexcedente,2.983,,25
1335, 1C,2020,FEBRERO,AGOSTO,Consumobasico,0.845,75,25
1336, 1C,2020,FEBRERO,AGOSTO,Consumointermedio,1.020,100,25
1337, 1C,2020,FEBRERO,AGOSTO,Consumoexcedente,2.99,,25
1338, 1C,2020,FEBRERO,SEPTIEMBRE,Consumobasico,0.847,75,25
1339, 1C,2020,FEBRERO,SEPTIEMBRE,Consumointermedio,1.022,100,25
1340, 1C,2020,FEBRERO,SEPTIEMBRE,Consumoexcedente,2.997,,25
1341, 1C,2020,FEBRERO,OCTUBRE,Consumobasico,0.849,75,25
1342, 1C,2020,FEBRERO,OCTUBRE,Consumointermedio,1.025,100,25
1343, 1C,2020,FEBRERO,OCTUBRE,Consumoexcedente,3.004,,25
1344, 1C,2020,FEBRERO,NOVIEMBRE,Consumobasico,0.851,75,25
1345, 1C,2020,FEBRERO,NOVIEMBRE,Consumointermedio,1.028,100,25
1346, 1C,2020,FEBRERO,NOVIEMBRE,Consumoexcedente,3.011,,25
1347, 1C,2020,FEBRERO,DICIEMBRE,Consumobasico,0.853,75,25
1348, 1C,2020,FEBRERO,DICIEMBRE,Consumointermedio,1.031,100,25
1349, 1C,2020,FEBRERO,DICIEMBRE,Consumoexcedente,3.018,,25
1350, 1C,2020,MARZO,ENERO,Consumobasico,0.831,75,25
1351, 1C,2020,MARZO,ENERO,Consumointermedio,1.006,100,25
1352, 1C,2020,MARZO,ENERO,Consumoexcedente,2.941,,25
1353, 1C,2020,MARZO,FEBRERO,Consumobasico,0.833,75,25
1354, 1C,2020,MARZO,FEBRERO,Consumointermedio,1.008,100,25
1355, 1C,2020,MARZO,FEBRERO,Consumoexcedente,2.948,,25
1356, 1C,2020,MARZO,MARZO,Consumobasico,0.739,150,25
1357, 1C,2020,MARZO,MARZO,Consumointermediobajo,0.864,150,25
1358, 1C,2020,MARZO,MARZO,Consumointermedioalto,1.107,150,25
1359, 1C,2020,MARZO,MARZO,Consumoexcedente,2.955,,25
1360, 1C,2020,MARZO,ABRIL,Consumobasico,0.741,150,25
1361, 1C,2020,MARZO,ABRIL,Consumointermediobajo,0.866,150,25
1362, 1C,2020,MARZO,ABRIL,Consumointermedioalto,1.110,150,25
1363, 1C,2020,MARZO,ABRIL,Consumoexcedente,2.962,,25
1364, 1C,2020,MARZO,MAYO,Consumobasico,0.743,150,25
1365, 1C,2020,MARZO,MAYO,Consumointermediobajo,0.868,150,25
1366, 1C,2020,MARZO,MAYO,Consumointermedioalto,1.113,150,25
1367, 1C,2020,MARZO,MAYO,Consumoexcedente,2.969,,25
1368, 1C,2020,MARZO,JUNIO,Consumobasico,0.745,150,25
1369, 1C,2020,MARZO,JUNIO,Consumointermediobajo,0.870,150,25
1370, 1C,2020,MARZO,JUNIO,Consumointermedioalto,1.116,150,25
1371, 1C,2020,MARZO,JUNIO,Consumoexcedente,2.976,,25
1372, 1C,2020,MARZO,JULIO,Consumobasico,0.747,150,25
1373, 1C,2020,MARZO,JULIO,Consumointermediobajo,0.872,150,25
1374, 1C,2020,MARZO,JULIO,Consumointermedioalto,1.119,150,25
1375, 1C,2020,MARZO,JULIO,Consumoexcedente,2.983,,25
1376, 1C,2020,MARZO,AGOSTO,Consumobasico,0.749,150,25
1377, 1C,2020,MARZO,AGOSTO,Consumointermediobajo,0.874,150,25
1378, 1C,2020,MARZO,AGOSTO,Consumointermedioalto,1.122,150,25
1379, 1C,2020,MARZO,AGOSTO,Consumoexcedente,2.99,,25
1380, 1C,2020,MARZO,SEPTIEMBRE,Consumobasico,0.847,75,25
1381, 1C,2020,MARZO,SEPTIEMBRE,Consumointermedio,1.022,100,25
1382, 1C,2020,MARZO,SEPTIEMBRE,Consumoexcedente,2.997,,25
1383, 1C,2020,MARZO,OCTUBRE,Consumobasico,0.849,75,25
1384, 1C,2020,MARZO,OCTUBRE,Consumointermedio,1.025,100,25
1385, 1C,2020,MARZO,OCTUBRE,Consumoexcedente,3.004,,25
1386, 1C,2020,MARZO,NOVIEMBRE,Consumobasico,0.851,75,25
1387, 1C,2020,MARZO,NOVIEMBRE,Consumointermedio,1.028,100,25
1388, 1C,2020,MARZO,NOVIEMBRE,Consumoexcedente,3.011,,25
1389, 1C,2020,MARZO,DICIEMBRE,Consumobasico,0.853,75,25
1390, 1C,2020,MARZO,DICIEMBRE,Consumointermedio,1.031,100,25
1391, 1C,2020,MARZO,DICIEMBRE,Consumoexcedente,3.018,,25
1392, 1C,2020,ABRIL,ENERO,Consumobasico,0.831,75,25
1393, 1C,2020,ABRIL,ENERO,Consumointermedio,1.006,100,25
1394, 1C,2020,ABRIL,ENERO,Consumoexcedente,2.941,,25
1395, 1C,2020,ABRIL,FEBRERO,Consumobasico,0.833,75,25
1396, 1C,2020,ABRIL,FEBRERO,Consumointermedio,1.008,100,25
1397, 1C,2020,ABRIL,FEBRERO,Consumoexcedente,2.948,,25
1398, 1C,2020,ABRIL,MARZO,Consumobasico,0.835,75,25
1399, 1C,2020,ABRIL,MARZO,Consumointermedio,1.010,100,25
1400, 1C,2020,ABRIL,MARZO,Consumoexcedente,2.955,,25
1401, 1C,2020,ABRIL,ABRIL,Consumobasico,0.741,150,25
1402, 1C,2020,ABRIL,ABRIL,Consumointermediobajo,0.866,150,25
1403, 1C,2020,ABRIL,ABRIL,Consumointermedioalto,1.110,150,25
1404, 1C,2020,ABRIL,ABRIL,Consumoexcedente,2.962,,25
1405, 1C,2020,ABRIL,MAYO,Consumobasico,0.743,150,25
1406, 1C,2020,ABRIL,MAYO,Consumointermediobajo,0.868,150,25
1407, 1C,2020,ABRIL,MAYO,Consumointermedioalto,1.113,150,25
1408, 1C,2020,ABRIL,MAYO,Consumoexcedente,2.969,,25
1409, 1C,2020,ABRIL,JUNIO,Consumobasico,0.745,150,25
1410, 1C,2020,ABRIL,JUNIO,Consumointermediobajo,0.870,150,25
1411, 1C,2020,ABRIL,JUNIO,Consumointermedioalto,1.116,150,25
1412, 1C,2020,ABRIL,JUNIO,Consumoexcedente,2.976,,25
1413, 1C,2020,ABRIL,JULIO,Consumobasico,0.747,150,25
1414, 1C,2020,ABRIL,JULIO,Consumointermediobajo,0.872,150,25
1415, 1C,2020,ABRIL,JULIO,Consumointermedioalto,1.119,150,25
1416, 1C,2020,ABRIL,JULIO,Consumoexcedente,2.983,,25
1417, 1C,2020,ABRIL,AGOSTO,Consumobasico,0.749,150,25
1418, 1C,2020,ABRIL,AGOSTO,Consumointermediobajo,0.874,150,25
1419, 1C,2020,ABRIL,AGOSTO,Consumointermedioalto,1.122,150,25
1420, 1C,2020,ABRIL,AGOSTO,Consumoexcedente,2.99,,25
1421, 1C,2020,ABRIL,SEPTIEMBRE,Consumobasico,0.751,150,25
1422, 1C,2020,ABRIL,SEPTIEMBRE,Consumointermediobajo,0.876,150,25
1423, 1C,2020,ABRIL,SEPTIEMBRE,Consumointermedioalto,1.125,150,25
1424, 1C,2020,ABRIL,SEPTIEMBRE,Consumoexcedente,2.997,,25
1425, 1C,2020,ABRIL,OCTUBRE,Consumobasico,0.849,75,25
1426, 1C,2020,ABRIL,OCTUBRE,Consumointermedio,1.025,100,25
1427, 1C,2020,ABRIL,OCTUBRE,Consumoexcedente,3.004,,25
1428, 1C,2020,ABRIL,NOVIEMBRE,Consumobasico,0.851,75,25
1429, 1C,2020,ABRIL,NOVIEMBRE,Consumointermedio,1.028,100,25
1430, 1C,2020,ABRIL,NOVIEMBRE,Consumoexcedente,3.011,,25
1431, 1C,2020,ABRIL,DICIEMBRE,Consumobasico,0.853,75,25
1432, 1C,2020,ABRIL,DICIEMBRE,Consumointermedio,1.031,100,25
1433, 1C,2020,ABRIL,DICIEMBRE,Consumoexcedente,3.018,,25
1434, 1C,2020,MAYO,ENERO,Consumobasico,0.831,75,25
1435, 1C,2020,MAYO,ENERO,Consumointermedio,1.006,100,25
1436, 1C,2020,MAYO,ENERO,Consumoexcedente,2.941,,25
1437, 1C,2020,MAYO,FEBRERO,Consumobasico,0.833,75,25
1438, 1C,2020,MAYO,FEBRERO,Consumointermedio,1.008,100,25
1439, 1C,2020,MAYO,FEBRERO,Consumoexcedente,2.948,,25
1440, 1C,2020,MAYO,MARZO,Consumobasico,0.835,75,25
1441, 1C,2020,MAYO,MARZO,Consumointermedio,1.010,100,25
1442, 1C,2020,MAYO,MARZO,Consumoexcedente,2.955,,25
1443, 1C,2020,MAYO,ABRIL,Consumobasico,0.837,75,25
1444, 1C,2020,MAYO,ABRIL,Consumointermedio,1.012,100,25
1445, 1C,2020,MAYO,ABRIL,Consumoexcedente,2.962,,25
1446, 1C,2020,MAYO,MAYO,Consumobasico,0.743,150,25
1447, 1C,2020,MAYO,MAYO,Consumointermediobajo,0.868,150,25
1448, 1C,2020,MAYO,MAYO,Consumointermedioalto,1.113,150,25
1449, 1C,2020,MAYO,MAYO,Consumoexcedente,2.969,,25
1450, 1C,2020,MAYO,JUNIO,Consumobasico,0.745,150,25
1451, 1C,2020,MAYO,JUNIO,Consumointermediobajo,0.870,150,25
1452, 1C,2020,MAYO,JUNIO,Consumointermedioalto,1.116,150,25
1453, 1C,2020,MAYO,JUNIO,Consumoexcedente,2.976,,25
1454, 1C,2020,MAYO,JULIO,Consumobasico,0.747,150,25
1455, 1C,2020,MAYO,JULIO,Consumointermediobajo,0.872,150,25
1456, 1C,2020,MAYO,JULIO,Consumointermedioalto,1.119,150,25
1457, 1C,2020,MAYO,JULIO,Consumoexcedente,2.983,,25
1458, 1C,2020,MAYO,AGOSTO,Consumobasico,0.749,150,25
1459, 1C,2020,MAYO,AGOSTO,Consumointermediobajo,0.874,150,25
1460, 1C,2020,MAYO,AGOSTO,Consumointermedioalto,1.122,150,25
1461, 1C,2020,MAYO,AGOSTO,Consumoexcedente,2.99,,25
1462, 1C,2020,MAYO,SEPTIEMBRE,Consumobasico,0.751,150,25
1463, 1C,2020,MAYO,SEPTIEMBRE,Consumointermediobajo,0.876,150,25
1464, 1C,2020,MAYO,SEPTIEMBRE,Consumointermedioalto,1.125,150,25
1465, 1C,2020,MAYO,SEPTIEMBRE,Consumoexcedente,2.997,,25
1466, 1C,2020,MAYO,OCTUBRE,Consumobasico,0.753,150,25
1467, 1C,2020,MAYO,OCTUBRE,Consumointermediobajo,0.878,150,25
1468, 1C,2020,MAYO,OCTUBRE,Consumointermedioalto,1.128,150,25
1469, 1C,2020,MAYO,OCTUBRE,Consumoexcedente,3.004,,25
1470, 1C,2020,MAYO,NOVIEMBRE,Consumobasico,0.851,75,25
1471, 1C,2020,MAYO,NOVIEMBRE,Consumointermedio,1.028,100,25
1472, 1C,2020,MAYO,NOVIEMBRE,Consumoexcedente,3.011,,25
1473, 1C,2020,MAYO,DICIEMBRE,Consumobasico,0.853,75,25
1474, 1C,2020,MAYO,DICIEMBRE,Consumointermedio,1.031,100,25
1475, 1C,2020,MAYO,DICIEMBRE,Consumoexcedente,3.018,,25
1476, 1D,2022,FEBRERO,ENERO,Consumobasico,0.882,75,25
1477, 1D,2022,FEBRERO,ENERO,Consumointermedio,1.073,125,25
1478, 1D,2022,FEBRERO,ENERO,Consumoexcedente,3.134,,25
1479, 1D,2022,FEBRERO,FEBRERO,Consumobasico,0.791,175,25
1480, 1D,2022,FEBRERO,FEBRERO,Consumointermediobajo,0.916,225,25
1481, 1D,2022,FEBRERO,FEBRERO,Consumointermedioalto,1.184,200,25
1482, 1D,2022,FEBRERO,FEBRERO,Consumoexcedente,3.153,,25
1483, 1D,2022,FEBRERO,MARZO,Consumobasico,0.796,175,25
1484, 1D,2022,FEBRERO,MARZO,Consumointermediobajo,0.921,225,25
1485, 1D,2022,FEBRERO,MARZO,Consumointermedioalto,1.191,200,25
1486, 1D,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
